Unnamed: 0,reviews,sentiment,entities,review_length
886,london sydney via singapore would like express thanks appreciation staff bag drop centre heathrow lost passport thursday evening 21st november spent nearly 2 hour trying locate eventually found 30 min flight due leave big thank would also like thank cabin crew flight ba0015singapore sydney 22 november kind taken ill flight looked well,positive,[],336
887,lisbon london pay extra check bag ensure using share overhead space british airway charge 50 euro check bag final destination insist briefcase put seat cramped aircraft ensure room overhead bin traveler cheap check bag insult never fly ba,neutral,[],238
888,ba operate daily shuttle london glasgow busy route im sure make money plus competition however ba flight rarely time fee paying passenger fed story aircraft delayed enroute far flung exotic location several bus train catch reach glasgow punctuality mean lot lot ba hence im disappointed service provide,positive,[],302
889,doha london surprisingly good flight ontime departure early arrival 30min attentive friendly crew especially towards child food halal since doha clearly announced passenger bag arrival ok seat leg room entertainment beyond expectation,positive,[],234
890,london buenos aire paid extra top holiday cost fly direct flight firstly cancelled flight month departure meaning go day earlier pay extra night hotel plane old cramped making difficult get walk around 14 hour flight entertainment system pathetic much film choice random selection tv programme game drink service lacking food awful snack offered long haul flight comfort pack toothbrushtoothpaste etc offering,negative,[],409
891,san francisco london a380 wonderful aeroplane movie selection average staff polite fist time used call button midflight response fast second occasion repeatedly ignored call button 45 minute dont see acceptable,positive,[],210
892,sydney singapore british airway packed like sardine tin disappointment airline pack even getting seat debacle due cramped nature flight configuration awkwardly stare fellow guest sit right opposite trying lock gaze seat close aisle time felt like people walking get past narrow passage way would could recommended airline seat best premium economy,negative,[],347
893,london mauritius fortunate enough flown many different airline including low cost carrier also upper class cabin premium airline without shadow doubt whole british airway experience poorest aeroplane seat general service experience importantly poor customer service following bad flight truly feel airline deserves go bust truly disgraceful approach service product deliver begrudge flying given option always choose different airline,positive,[],434
894,los angeles amsterdam via london due delayed take risked missing connecting flight thanks excellent premium host service julie colleague managed time thank much,positive,[],160
895,london vancouver used fly aircraft route many year longer priced competitively flew 14th remarkably bad experience food service poor aspect chicken tandoori far spicy palette drink offered meal astonishing rather tea coffee obviously far cheaper offering supplied soon dinner tray handed ask twice beer deliveredthis put sync service one time yes one time offer tea coffee obviously missed completely service good warmth hospitality 9hr flight engagement pretty critical hostesshost seemed interested sitting extra legroom seat essentially ignored everyone else cold snack cold tasteless sandwich prior landing entertainment system joke old become accustomed normalnewish tv screen blown away system still place screen size equivalent phone music selection worth talking used ipad similar route flown air canada westjet virgin atlantic air transat ba far worst airline budget nature offer paid meal believe mighty ba offer terrible product 2019 spend fly better actively avoid ba long haul,negative,[],989
896,flight departure delayed due captain described announcement mix paperwork disembarkation delayed due also described mix landing bridge allocation plane taxi around runway gate found missed connecting flight staff purple airport supposed help passenger find connecting flight didnt know ended shunted onto another flight resulting four hour delay inconvenience due ba incompetent management seat would recline food carbohydrate filigree flight attendant rude used good airline,negative,[],475
897,london heathrow lisbon mediocre flight smooth arrived time cabin service left great deal desired staff seemed going motion bread roll offered meal service despite requesting glass wine accompany meal forthcoming staff required nudge delivered great club europe experience,positive,[],271
898,london boston comfortable flight economy class food fairly good way dinner evening flight west returning night flight east got solid sleep flight back,positive,[],150
899,tirana london gatwick fly british airway around six time month thanks work almost always pleasant experience past flight definitely outdid others boarded departed exactly time friendly welcoming crew flight fully booked travel companion lucky one sitting row could empty middle seat therefore space best surprise flight far availability wifi never british airway flight within europe fact wifi package got included texting unlimited incredibly fast good home connection truly made flight enjoyable allowed continue business even flight extremely valuable something british airway improve would leg space flight noticed particularly tight although common problem 188 cm tall also unknown reason food snack served 2 hour 45 minute flight drink slight struggle skipped breakfast managed well flight however arrived ahead schedule deboarded quickly always recommend ba continue,positive,[],873
900,gatwick st lucia great service flight thank much cabin great cabin crew excellent service,positive,[],89
901,london singapore commend ba staff occasion friendly welcoming accommodating passenger throughout flight even last moment laughing joking u highly professional sensitive need despite tiredness thank ba making long journey tolerable one,positive,[],234
902,london san francisco return economy seat small outbound bearable empty seat two u returning empty seat horrible im 55 female couldnt lean seat front collect belonging want get anything bag seat front need major maneuvering touching person next throughout flight unavoidable flew 747 way longer air vent adjust flight got stuffy warm ask turn ac way literally sweating economy small aircraft mostly made business class asian vegetarian meal good usual although breakfast terrible asian vegetarian breakfast economy plus much better find alternative airline long haul flight worth,positive,[],578
903,gatwick venice flown route class two occasion pleased aspect recent trip mobility issue check operator immediately suggested assistance service welcome efficient particularly gate distant one flight departed time cabin staff pleasant food good flight information flight deck good landing noticeably smooth return journey similarly good satisfied,positive,[],345
904,bordeaux gatwick british airway cancelled september 11 flight due pilot strike advance notice made alternative travel arrangement confirmed wanted cancel end order receive refund received confirmation ba 24 august 2019 ba refunded fare soon enough still awaiting refund 70 euro cost baggage paid six week later lodged complaint 9th october action lodged another complaint 25th october still action cancelled flight wont refund money call customer service,negative,[],454
905,seychelles london day time flight back london staff welcoming greeted entry aircraft shown seat 7 jk best seat couple book away toilet front cabin window k seat direct access aisle ontime departure swift meal service nothing trouble flight full easy access club kitchen meal service great entertainment found flight great love inbound day time flight london easiest travel seat screen worked great problem loved every minute flight big thank staff fantastic looking forward next flight rio december,positive,['kitchen'],498
906,london belfast british airway bullied parent spoilt special occasion booked parent ba attend investiture palace mother heart attack 3 month ago first flight post recovery chosen ba expecting best level service instead treated appallingly felt bullied airline staff mother suffers claustrophobia always request aisle seat booked parent 2 aisle seat side side printed boarding pass seat 24c 24d arrival checkin one boarding pass recognised scanner assistance printed new one going security boarding pas recognised new pas printed parent arrived gate noticed one seat changed father explained situation rep checkin started quoting geneva convention ba contracted get b could change seat wanted waiting gate try resolve situation eventually 5 minute airborne rushed aircraft forced sit apart care welfare circumstance stage receive apologetic word someone recovering heart attack unnecessary stressful event spoilt special family occasion holding hope ba slide grace halt seem constantly disappointed await ba response parent know fly carrier handing back ba amex point appropriate apology issued update summary dont trust ba loved one care,positive,[],1136
907,london cape town booked business class ticket year advance trip africa usually fly star alliance picked ba segment better connection timing london cape town huge mistake tried reserve seat ba website twice able tried call ba twice gave hold hour time call back option arrived today london toronto connection desk seven hour flight told business class oversold would downgraded premium economy ba representative told u reserved seat bottom list business class loyalty customer would priority seat u would still welcome lounge bonus problem u clear security get lounge since could print boarding pass due grade took close hour get settled lounge time first arrived connecting desk asked speak manager four interaction ba staff told would get speak u giving impression trying pas unhappy customer fast could one point got visibly frustrated ba staff issuing new boarding pass indicated grade voluntary definitely two half hour ba customer service manager came speak u first one actually apologetic tried address situation customer oriented perspective british airway think giving bulkhead seat premium economy basic lounge access paying business class passenger adequate customer service downgrade paid business fare upcoming overnight flight booking flight ba,positive,[],1257
908,san jose london tv screen 12f broken could locked position would allow watch movie flight attendant could fix suggested move different seat slipped purpose checked back seat front dirty tray 12d moved hole right side tv screen sensitive enough operated touch although husband 12e turned breakfast card together flight attendant insisted dont planning wake serve breakfast flight attendant best seems understaffed,positive,[],412
909,london heathrow edinburgh boarding efficient flight full passenger asked volunteer check hand luggage would get priority boarding took offer laptop carried plane aircraft two month old sat back plane 36 f sure ryanair room british airway aircraft offering ultra low cost service cloak legacy carrier legitimacy,positive,[],310
910,flight gatwick barbados check business lounge good look like added champagne self service drink positive breakfast good flight left time boarding well run flown economy cabin seems ok new configuration come panasonic ife system way better old rockwell collins system food fine service friendly,positive,[],293
911,supposed flight bumped icelandair flight rebooked onto ba direct toronto london heathrow tried get changed supposed fly gatwick flight quite good service fantastic chicken tikka masala tasty crew onboard friendly flight time landing amazingly smooth,positive,[],249
912,travelling jeddah london bag arrive 1 hour 30 minute earlier check counter closed tried best staff help leave bag allowed take bag plane london made complaint saying cant thing get customer service phone call take 1 hour 47 minute wait,positive,[],235
913,zurich london return leg travelled hand luggage could choose seat without paying fair enough 3 empty row either side 3 stranger cramped one row allowed spread paid premium price seems mean say least hand luggage fare last board make uncomfortable board free food drink,negative,[],268
914,san francisco london efficient check friendly agent offered upgrade first 760 per person declined refurbished lounge spacious comfortable nice selection snack boarding time could better controlled flight left landed ahead schedule flight attendant excellent food vastly improved compared last trip business class cheap excellent flight complaint,positive,[],345
915,london belfast check fast efficient using ba terminal5 first class check security area really good straight lounge great selection food drink early morning really like ba boarding process ieby group number onboard service quality breakfast served excellent overall happy short flight ba,positive,[],286
916,london gatwick salzburg british airway worst customer experience ever cancelled flight due strike action response week getting answer told fault would pay towards cost changing flight back home,negative,[],193
917,frankfurt london flight attendant kind flying return flight canceled london city airport took almost three hour get rebooking hotel voucher transportation arranged could done far efficiently water nothing necessity,positive,[],214
918,hyderabad san francisco via london awesome experience one customer service representative british airway called regard reimbursement put across lady named florencia helped gather detail bank address etc required payment also initiated payment instantly certainly beyond expected great job service exemplary,positive,[],306
919,vancouver london poor experience flight ba 242 business nice much crowded economical class one toilet closed nobody around repair one point ba even better asian company even freezing need freeze 9 hour trip staff answer question staff make better one good point seat surprisingly comfortable easy make better,positive,[],308
920,london malaga terminally ill airline packed clueless staff full attitude checking gatwick airport told flight might well delayed 2h departed yet malaga sm confirmed delay without new time departure provided link flight status gatwick arrivaldeparture board prior security check flight time shown online asked ba guy lounge kiosk said could check link provided go security monitor surprisingly flight time text sent update gate told aircraft replaced apology anyone neither ground flight boarded 5 pm took 1815 stiff recliner seat cabin crew sociopathic full attitude 6 additional seat replacing 2 toilet located back 320 located far end aircraft cabin crew storage room working space horrible low cost service flag carrier ticket price,positive,[],735
921,brussels london given seat number upon check left waiting outside gate boarding pass printed without explanation everyone else boarding pas boarding whilst 50 looking operator thinking going extremely poor communication airline airport operator,negative,[],244
922,flight london singapore premium economy worst experienced seat uncomfortable flight tracker failed two hour breakfast prior arrival singapore scrambled egg like rubber ran cup wife coffee tea drink breakfast used call button get attention one came answer call even waiting 30 minute eventually made contact passing cabin crew member advised drink told would come back never saw crew member,negative,[],389
923,kuala lumpur glasgow via london service started first drink aisle female attendant young male attendant asked ale attendant pretended understand asking repeated many time word ale spanish accent still catch male attendant said like ipa answered yes changed beer offered amstel heineken chose amstel ask ice make drinkable service finished female attendant collected empty bottle can glass skipped meal chose beef asked beer male attendant realized empty still took food drink started eat ten minute obvious beer coming stopped another attendant going business class came back option tiger heineken lager female attendant offered coffee mention normal coffee menu said decaf available specifically request abreakfast offered tea coffee even decaf accepted milk cream,positive,[],765
924,london heathrow seychelles really great flight boarding quick flight full seat great 07 ab good inflight entertainment plenty choice food good already preordered meal beef well done like late 30 minute delay landed time seychelles crew attentive lot demanding passenger good flight 7 hour sleep,positive,[],294
925,edinburgh london heathrow problem flight crew service flying everything plane fine flight landed rushed baggage claim wife another flight london hour make even though could see plane watch baggage crew drive bag took 45 minute bag came baggage claim service desk turned away 30 furious customer manager could arrive time running catch next flight different airline missed turn next flight home next airline wasnt another 6 day hoping british airway would help u way went horrendous customer service desk agent basically told u pound sand ended costing wife almost 3000 new ticket get home spent next 20 hour airport british airway refused offer u meal voucher never use airline,positive,[],677
926,amman london nice aircraft comfortable seat soft landing aircraft fly amman airport 8 local time arrives 5 hour london good product,positive,[],131
927,london athens british airway glorified budget airline 35hour flight back athens food drink provided ask cup water charge ridiculous price m inflated price sandwich meal entertainment option either usb charging seat well reputable airline flight length provides option 2019 yet charged fullservice airline price mismatch flew aegean route full meal drink provided,positive,[],362
928,terrible lack leg body room economy easily cramped space ever flown travel lot flight 7 hour leg cramp pain room modicum comfort little amount space economy cabin disgusting seat front reclines invariably even le room shameful food average well even bottom barrel budget airplane food never fly british airway 0 star beware add nyc jfk london waiting area near enough seat requiring many stand sit floor call plane disorganized bedlam horrible excuse airline,negative,[],458
929,buenos aire london heathrow rwturn aircraft old cabin configuration old tired ife screen changed since first installed ipod larger responsive screen taking buenos aire pax offered water orange juice never got take drink offered followed hot meal food choice ran first row seat uncomfortable footrest jammed return flight sparkling wine water offered take followed drink meal chosen online beef stew mashed potato poor movie choice miniature screen uncomfortable seat crew ok indication toilet use either forward business class rear economy flown norwegian b787 premium cabin route ba waste money,negative,[],595
930,mexico city barcelona via london heathrow b787 incredible plane legroom quite good seat comfortable ife great number movie series music food average first meal meat mashed potato salad wine tasty breakfast scrambled egg mushroom fruit muffin delicious cabin crew ok bad excellent arrived time great flight second flight cabin crew appeared twice ife onboard service almost like low cost recommend long flight european flight,positive,[],424
931,great round ba2591 11 october good price easy boarding lovely cabin crew great iced coffee sale comfortable time nice smile cabin flight crew windy landing couldnt ask reinstate free drink sandwich,positive,[],197
932,flew back abu dhabi world traveller plus seat uncomfortable warrant price tag seat seat cushioning terrible zero feeling comfort got sleep snack served take quite tasty breakfast dismal tasteless much interaction crew seemed friendly enough would travel british airway cabin really worth price tag,negative,[],297
933,flew london heathrow abu dhabi honestly really good legroom great crew excellent looked u superbly food drink bang vega april nowt wrong airline,positive,[],144
934,johannesburg amsterdam via london many delayed departure announced flight cancelled rescheduled depart following night 8pm following night 730 pm announced delay due technical fault reported 24 hour previously finally departed 10pm consequence missed connecting flight amsterdam also pay show hotel amsterdam trying claim charge ba declined offered pay taxi arrived amsterdam 30 hour later really annoyed u lack communication disorganized manner event mishandled board crew really nice getting new hope shattered terrible food board entertainment outdated connecting ba flight back home thing arrival delayed disembarking,negative,[],621
935,dubai london heathrow flew a350 one first trip flying multi segment trip tried sq business class ek business class sadly old ba business class aging b777 overnight trip new business suite offering ba best business class experienced ba gold card holder experience outstanding first lounge dxb good plenty seating good choice drink food choice lounge limited issue board new suite comfortable great night sleep closed door making difference getting full six hour bed comfortable food choice limited soup sandwich although suit timing flight would say excellent serious business product night time business traveller whether work leisure traveller want wow rather sleep daytime traveller dont know certainly could work effectively suite downside ife still rubbish relation rest product,positive,[],782
936,istanbul new york via london literally worst experience tried airline first definitely last time go customer service hiring department scratch,negative,[],142
937,yesterday husband decided come home rome earlier scheduled time 8pm rang ba london customer service adviser helpful reassuring able change flight time 3pm without pay extra onboard flight steward gave hot water milk used preferred decaf tea charge waiting get plane wonderful conversation ba staff pleasant love flying ba continue booked flight ba next year thank taking good care u sat much appreciate excellent service,positive,[],420
938,flight london athens british airway one worst experience new slim seat uncomfortable spend flight sadly next day well pain screen flight info gone frill airline become bad quality budget airline sad avoid,negative,[],204
939,short 45 minute flight north south british airway lounge lhr also ncl busy shortage seat gate departure arrival conveniently placed near airport exit seat flight comfortable schedule perfectly time,positive,[],197
940,calgary gothenburg via london british airway staff friendly helpful entertainment good food ok although salmon sandwich snack full plane wouldnt first choice serve seat incredibly uncomfortable super narrow point sit arm crossed hit neighbour 9 hour flight painful paid extra leg room good still one uncomfortable long flight ever recommend short trip,positive,[],351
941,long time avoided taking british airway due poor past reputation yesterday traveled ba 34 kuala lumpur london heathrow boarded flight open mind 12 hour later disembarked feeling happy always good see airline make visible improvement deliver value customer praise due want congratulate ba pleasant experience flight departed time arrived half hour early crew professional everything smile made passenger feel welcomed plane pristine new delightful entertainment content food way expectation seasoned economy class traveler say enough say traveling ba,positive,[],549
942,austin london another pleasant flight ageing 747 horror discovering one u allocated centre seat meaning effectively sleeping next stranger kindly swapped seat could together couple centre seat really quite nice feel youre little world good flight time nice crew good expect,positive,[],273
943,london kuala lumpur better expecting reading review seat great service friendly leg le return area need improvement 1 separate toilet economy 2 dedicated crew premium economy section rather added onto economy service 3 better 2nd meal main meal great noticeably premium however next meal breakfast bit afterthought would choose ba premium eco yes definitely,positive,[],357
944,wish could give zero booked flight newark madrid via london come find minimum layover time london 1 hr flight layover london 1hr5min british airway promised arriving departing terminal london total lie wife sprinting across airport getting aeroplane go security get side airport connection missed layover flight route reverse direction called ba hoping change return flight explained situation kept insisting since layover staggering 5 minute london minimum 1hr layover threshold unable help way british airway far worst customer service ever experienced ryanair nofrills airline better customer service saying something never flying ba plan converting company away ba flight well warned stay away carrier cost prepared deal zero customer service case issue arise,negative,[],763
945,one reason traveled club class ba lounge get away usual airport chaos screaming child ba dont tell lounge ko airport limited seating noisy limited facility sure spend much air ticket future dont warn limited facility doesnt help flight delayed hour,positive,[],248
946,gatwick alicante outbound flight 23 sept gave ba almost 10 10 across board review invited complete return flight 26 sept different matter entering alicante airport boarding service comparison standard except vip lounge good travelling club europe advantage one check open passenger bag drop facility facility print boarding pass invited board wait 20 minute ramp let plane iberia factor honestly wouldnt thought company plane everything went like clockwork,positive,[],456
947,vancouver london great flight superb a380 opinion comfortable quiet aircraft flying moment outstanding flight service crew attentive polite professional best british airway service food well average cabin though breakfast could better ife excellent seat comfortable good recline supplied decent plump cushion excellent quilted blanket enjoyable flight highly recommended,positive,[],370
948,gatwick alicante 35 hour 1 hour sitting tarmac knee rammed seat front room move travelled several airline route last 12 month vueling airline best seat stay away rest unless 5ft tall,positive,[],182
949,torrid experience ba shy report flew yesterday heathrow austin great flight every way felt right feedback staff upstairs business class cabin frankly wonderful cheerful efficient calm could ask food pretty nice champagne lovely bed comfortable sleeping easy literally think real negative luggage locker quite small older model plane probably explains ba could deliver kind experience every occasion would world favourite airline sadly current ceo doesnt seem able inspire motivate staff consistently delightful perhaps move expect something better although flight bit delayed departure arrives bang time entered literally empty immigration area met charming custom officer imagine ended giving u tourist tip idea bar surreal anyone regularly travel state testify felt living truman show one point nicest possible way get good ole austin ba fly direct fantastic,positive,[],860
950,london heathrow austin british airway little bit like going back time fly upper deck 747 austin enjoyable flight weve taken long time quiet deck fantastic flight crew couldnt enough always smile arrived fresh 10 hour air time thoroughly enjoyed experience slight issue ife system small overhead locker plenty spare locker ipads took,positive,[],332
951,actually fly pilot strike review poor service customer due fly day strike immediately tried rebook airline flew jersey course put air fare day question pay 110 return flight cancelled ba flight refunded 159 187 paid 28 difference picking seat consider part cost flight refunded everything fault striking completed complaint form month ago never responded 2 week ago phoned customer service line person spoke said would refund 28 never received refund,positive,[],450
952,start journey back efl inauspicious hundred delayed stranded passenger crammed departure lounge awaiting flight airline ba weather uk plus air traffic control issue meant departure delayed 90 minute airborne refitted a320 complete nice fresh leather smell cabin crew ce friendly efficient food including cod dish quite reasonable interesting note refit hadnt extended toilet looking distinctly worse wear big plus flight first wifi actually worked quite fast although cost 499 hour use thought meant free business class passenger evidently landing made time parked right middle nowhere backlog flight however ba laid separate bus ce passenger airport 30 minute later bad,positive,[],670
953,chicago zurich via london delay delay flight supposed depart 830 pm chicago time scheduled 940 pm waited long time airport finally 10 pm managed board a380 first time legroom horrible ife completely unfunctional food served taxi technical problem occurred returned gate end plane took 12 chicago time arrived london heathrow 2 pm wait 3 hour boarding another 30 minute delayed flight arrived zurich old a319 930 pm zurich time instead original 330 pm stressful least staff nice,positive,[],477
954,glasgow london smooth flight departurearrival time boarding quick seat ok although preordered vegetarian option caterer hadnt provided said flight attendant quickly solved issue food good wine french bourgogne also surprisingly good flight attendant professional polite attentive detail great flight,positive,[],299
955,booked flight week ba strike mistakingly thinking strike would ended two day flew fact day apprehensive would operate checkin security clearance t5 took 15 minute personally like self service bag tag drop ba operate one 100 confident everything correctly boarding new fare group system 1 5 depends much one paid ticket im fan possibly due previous day strike need accommodate passenger canceled flight aircraft large a321 boarding however smooth board virtually full cabin clean eurotraveller seat comfortable offer sufficient leg room im 1m79cm knee touch seat front departure 15 minute behind scheduled departure time flight 3 cabin staff euro traveller cabin believe 2 club cabin efficient friendly one wait 30 minute take purchase refreshment full flight shame though ba gone frill line charge food drink describe full service airline landing tegel 30 minute ahead schedule pleasant flight value good combined hotel booking tegel bit hassle 2 border police carrying immigration control 200 passenger end airbridge 30 minute wait luggage ba fault,positive,[],1049
956,wouldnt even rate 110 2 x business class passenger booked via business 1 bag lost transit ground crew mxp rude dismissive unhelpful unable locate missing bag waited next flight arrive still bag decided cut short trip bag contained essential med ok thats lesson learnt hard way due ob booking ba customer service unwilling flexible change ticket resulting full fare ticket purchased return apparently bag arrived 24hrs later back uk despite ba website showing transit lhrmxp 8 day numerous lengthy call customer service proved fruitless passed one department another cut email ceo director brand customer experience received call global engagement executive team offering 100 evoucher abysmal customer service wonder reputation tatter never fly ba,negative,[],746
957,flying london city geneva plus embraer e190 jet comfortable interior plenty leg room economy seat ba offer basic frill service different budget airline yet charge full service price,positive,[],181
958,los angeles istanbul via london flight london istanbul like coach tv small leg room transatlantic business seat narrow mine become complete bed food average heathrow ba business lounge cramped tasteless dirty lounge took u 25 min find two chair seat food awful service even worst wanted change departure date day pay penalty 500 plus fee change ended paying 800 per person addition fare already paid,negative,[],399
959,phoenix tel aviv via london return london phoenix nightmare want everyone know sent complaint 3 time one talk something used,negative,[],124
960,london kefalonia t5 gallery lounge showing age packed 930 saturday boarding standard group meant waiting 15 minute queue 10 minute bridge flight deck informed u wed waiting stand 1 hr 20 minute departure slot air cabin crew delivered usual club europe experience mediocre best fortunately arrival 45 minute late kefalonia airport 30 minute later overall typical ba experience thats lacklustre best,positive,[],397
961,london dublin never choice fly british airway never fly supposed fly american airline usa dublin connecting flight origin city chicago unfortunately first flight delayed due weather caused miss flight chicago dublin put flight london instead run finally made chicago bag make flight flew british airway london dublin told file lost baggage claim ba told bag would transferred american ba arrived dublin using american baggage tracking system able confirm bag arrived day around noon saturday writing review following sunday bag still possession ba customer service terrible someone tell one time wait patient going lose bag sitting airport city im day cant get talk serious frustration dont know airline fault delay difference called american rep everything could find status bag even though baggage claim desk closed called still tried call internal number see anyone still around unfortunately couldnt get hold anyone left message told exactly could call call next morning receive level service ba even asked could call airport told authorized call airport world wouldnt authorized call baggage department thrilled either airline least american made attempt help ruined first three day trip planned two year check bag lost delayed dont expect help flew ba here tip dealing lost delayed bag country dont live dont call generic customer service number website would normally use dig around see find number airport flew get lot information assistance way,positive,[],1453
962,hong kong london email 25th august advising u flight cancelled hour spent hold never speaking anyone total awful nightmare email 600pm saying must delighted find flight cancelled slot elemi salon already booked massage available first class arriving hk airport return journey struggling even get pavement inside terminal tell u print proof travel wait age ba open check desk pretty average food service qantas lounge broken screen seat 59a would stay position without wedging unusable constant interruption flight partner large passenger climbing ghastly sweet sour chicken main course made send tray away eat leaving flight cheapest goody bag broken zip suitcase last plane already ba desk reported eventually turned conveyor belt first class hk good business class experience return flight business class word poor plane tired ife faulty poor food journey saved quality staff lovely give rubbish tool serve rubbish night term pantry offering total joke ba exec card holder since ever seen decline service level certainly value money get club class experience flight home,negative,[],1072
963,gatwick seville son girlfriend proceeded drop hand luggage member staff insisted making pay 50gbp one suitcase 4cm oversize insisted hand luggage staff said pay would lose flight,neutral,[],178
964,london abujaflight full aircraft older version 777200 evening meal served ordinary arrived le time dodging thunderstorm near abuja return flight delayed pilot strike meant aircraft parked lagos flown back abuja 2 hour delay flight supposed 8 departure airport side sense tell u herded gate area food facility waited flight crew also herded gate area crew outward flight plane also long foodless wait quite chatty boat flight totally full flight previous day cancelled breakfast served evidence standard meal improvedscrambled egg lump tasteless yellow full credit crew cheerful efficient spite delay etc aircraft clean old heel carpet seat front ripped floor visible,positive,[],666
965,london bangkok awful plane seat ok going coming back seemed like bar going across bottom back part seat really uncomfortable meal fine ala last meal served hour landing rushed main problem entertainment small scratched screen 15 film rubbish took 2 hour get screen actually work plane look old tired pleasure travel plane,negative,[],321
966,belfast san francisco via london checkin belfast city fast trouble free security completed within minute queue mention boarding direct business lounge time departure full breakfast service carried including hot towel hot breakfast tea coffee along drink bar request gallery lounge terminal 5 heathrow busy limited seat available boarding second flight began time departure swift inflight service top notch capable crew looking customer upper deck professional discrete manner food plentiful tasty entertainment perfectly adequate seat comfort fine complaint flight would recommend british airway,positive,[],595
967,london gothenburg ba getting lot bad press deservedly present strike glitch baggage problem however extreme case always highlighted two recent flight ba happy flight gothenburg a319100 pushed back 25m late due potential technical issue soon resolved arrived got 15m behind schedule good crew safety announcement video hoot return lhr a320232 time departure early arrival t5 good crew flying ba december strike permitting still recommended national carrier,positive,[],455
968,orlando gatwick terrible flight experience bed bug old club world seat missed meal poor service complaint outsourced german company arent even part ba fly ba club world waste money,negative,[],180
969,mahe stockholm via london checked online flight bag drop met rude lady first class check process took 20 minute dont know apology boarding time welcome wasnt especially friendly pointing direction go club europe cabin felt claustrophobic window seat csm never came say hello service pretty basic ok meal self service drink service didnt ask flight stockholm purser introduced emerald member service limited due strike next day friendly seating terrible a320 tight,positive,[],463
970,glasgow tampa via gatwick early morning flight glasgow gatwick flight dud take 645 boarded door closed 630 bug depart till 710 due gatwick busy smooth flight gatwick tampa according manage booking aircraft changed 2 day prior departure boarding told world traveller plus seat upgraded club world pleasant surprise 777 refurbished extra space good staff efficient pleasant downside main meal would original seat main course liking afternoon tea good thank ba experience,positive,[],468
971,orlando gatwick travelling home extremely disappointing aircraft dirty drink stain side cabin remains chewing gum seatbelt aircraft aisle narrow walk sideways prevent bumping passenger aircraft broken toilet light could turned night flight part cabin illuminated made sleep difficult breakfast garlic cream cheese croissant tasted revolting highly processed cereal bar one drink run made standard ba plummeted since last flew seven year ago shame hope management looking review improve service,negative,[],493
972,london abu dhabi daytime flight london good flight food excellent economy particularly view etihads disastrous change food service childrens meal excellent entertainment system great good selection make big difference entertainment system board turn plane reached gate especially flying child etihad dont cabin crew good economy 787 cramped probably worse many good value flight especially carrier abu dhabi etihad,positive,[],414
973,london st petersburgh huge disappointment ba business class service european route seat pitch reduced 30 last year 34 expense passenger comfort seat width economy empty middle seat food halfempty plate representing deli experience leaving hungry three option offered two already stock stranded least favourable unhealthy food option avoid club europe worth money,negative,[],362
974,sydney london via singapore british airway made mistake ordering vegetarian meal flight food horrendous served indistinguishable uniform mass appeared mashed overcooked potato maybe vegetable sure one meal ice cold frittatasandwich clearly heated latter took one bite couldnt continue better meal economy class airline seat nothing write home noticeably comfortable compared economy class price difference match course service lacking quite perfunctory available plus side glad shared toilet business premium economy class front cabin instead walk way back plane like flight paid inflight wifi hour disconnected 40 minute longer able use reasonable price speed,positive,[],660
975,london johannesburg british airway one commercial carrier world charge exorbitant amount fee booking travel addition want ensure spouse sit together flight need pay high price secure seat assignment said 2018 wife made reservation ba fly johannesburg london african adventure october specifically 1031 yes thats day called brexit made reservation date set considering ba pilot called three pilot strike september 2019 coupled brexit decided change flight plan want risk missing connection good news close 800 fee two business class ticket refunded changed flight another carrier american airline advantage bad news 22000 pay reserve seat refunded called ba request refund agent supervisor told policy refund seat reservation expense feeling love writing missive warn anyone traveling abroad fly british airway outstanding carrier dont charge nearly high fee dont charge reserving seat advance instead ba changed booking 1030 etihad airway abu dhabi customer service outstanding fee lower yes charge peace mind wife travel next entering travel september 2019 option future travel request refund come two month advance planned flight airline policy review let buyer beware,positive,['october'],1170
976,say travelling club europe waste money food better economy food past seat economy although get middle tray probably worst cabin full lot arrogant people thought economy somehow made worthy people might british trait ive travelled business class airline experience,negative,[],263
977,stress free journey 8 yr old autistic son 6 yr old girl chennai london british airway chennai ground service manager recogonised sunflower lanyard came forward help throughout service right pushing trolley screening luggage checking security without much stress finally boarding aircraft second person stunned service glad know recognise respect help u hidden disability making journey really really smooth thank much inside aircraft crew member come forward asked need help another member congratulate wearing lanyard first person see lanyard even use disabled way clear immigration heathrow airport happy say trip kid really smooth ba heathrow airport happyautism thank,positive,[],671
978,edinburgh kuala lumpur via london returned kl extended visit uk seeing family friend return flight ba033 heathrow kuala lumpur monday 26th august 2019 2110 greeted delightful air hostess whose name didnt quite catch point wish make looked well flight exceptional really made journey one best board experience,positive,[],308
979,supposed fly london city amsterdam 247 business class lcy early pm flight appeared cancelled state confusion broke airport people trying find alternative however managed rebooked later flight busy day waited hour airport new flight displayed delayed 45mins delay kept increasing flight ultimately scheduled depart 10pm kept waiting flight eventually ended cancelled well result half day wasted lcy feel ba punctuality quality customer service declining significantly lately delay cancellation happen however flying ba 30 time year flight delayed abnormally high lately especially tofrom amsterdam germany also customer service seems minimum care proposition provide strictly required law customer complain taking long possible genuinely make feel worthless customer whether frequent flyer,positive,[],788
